상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220806185720,발렌타인,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101570003,1,대지,157,3.0,대전광역시 대덕구 신탄진동 157-3,302304304354.0,대전광역시 대덕구 신탄진로790번길,40.0,,3023012600101570003004120,,대전광역시 대덕구 신탄진로790번길 40,306816,34310,,,,127.432322429667,36.4481628896069
MA010120220806186609,더블유모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170550,용문동,3017010500,용문동,3017010500105920018,1,대지,592,18.0,대전광역시 서구 용문동 592-18,301703166038.0,대전광역시 서구 용문로,67.0,,3017010500105920018008270,,대전광역시 서구 용문로 67,302845,35300,,,,127.39027335412,36.3374541396383
MA010120220806191927,청수파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170550,용문동,3017010500,용문동,3017010500105900001,1,대지,590,1.0,대전광역시 서구 용문동 590-1,301704298086.0,대전광역시 서구 계룡로636번길,14.0,27.0,3017010500105900001007233,,대전광역시 서구 계룡로636번길 14-27,302845,35300,,,,127.390705226995,36.3392137816313
MA010120220806192525,맨하탄,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106330003,1,대지,633,3.0,대전광역시 유성구 봉명동 633-3,302004301287.0,대전광역시 유성구 온천북로33번길,7.0,14.0,3020011100106330003013092,,대전광역시 유성구 온천북로33번길 7-14,305301,34185,,,,127.346027239703,36.357480268032
MA010120220806183764,맥모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105400003,1,대지,540,3.0,대전광역시 유성구 봉명동 540-3,302003167046.0,대전광역시 유성구 온천북로,64.0,,3020011100105400003000001,,대전광역시 유성구 온천북로 64,305301,34186,,,,127.349972641818,36.35601473961
MA010120220806183242,관평고시텔,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30200,유성구,30200600,관평동,3020014600,관평동,3020014600107980000,1,대지,798,,대전광역시 유성구 관평동 798,302003167080.0,대전광역시 유성구 테크노중앙로,55.0,,3020014600107980000002550,에이스타워,대전광역시 유성구 테크노중앙로 55,305509,34014,,2,,127.391763906702,36.4264686467277
MA010120220806184516,호텔3월,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170630,둔산1동,3017011200,둔산동,3017011200114350000,1,대지,1435,,대전광역시 서구 둔산동 1435,301704298334.0,대전광역시 서구 둔산중로32번길,29.0,,3017011200114350000000001,,대전광역시 서구 둔산중로32번길 29,302831,35241,,,,127.388462483544,36.3496568274447
MA010120220806184975,금성여관,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104690024,1,대지,469,24.0,대전광역시 유성구 봉명동 469-24,302004301021.0,대전광역시 유성구 계룡로59번길,33.0,,3020011100104690024013483,금성여관,대전광역시 유성구 계룡로59번길 33,305301,34169,,,,127.337913540434,36.3564171794255
MA010120220806184816,샤모니모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106580002,1,대지,658,2.0,대전광역시 유성구 봉명동 658-2,302004301288.0,대전광역시 유성구 온천북로59번길,17.0,,3020011100106580002013307,,대전광역시 유성구 온천북로59번길 17,305301,34185,,,,127.349338964873,36.3571829108584
MA010120220806185692,스카이,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170560,괴정동,3017010800,괴정동,3017010800104270030,1,대지,427,30.0,대전광역시 서구 괴정동 427-30,301703166038.0,대전광역시 서구 용문로,45.0,,3017010800104270030007641,,대전광역시 서구 용문로 45,302816,35299,,,,127.388591448516,36.3388605115742
MA010120220806177200,모아파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105460016,1,대지,546,16.0,대전광역시 유성구 봉명동 546-16,302004301012.0,대전광역시 유성구 계룡로141번길,29.0,12.0,3020011100105460016013041,,대전광역시 유성구 계룡로141번길 29-12,305301,34187,,,,127.345977519048,36.3541003229944
MA010120220806185106,더샵모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100106580004,1,대지,658,4.0,대전광역시 유성구 봉명동 658-4,302003167046.0,대전광역시 유성구 온천북로,53.0,,3020011100106580004013438,,대전광역시 유성구 온천북로 53,305301,34185,,,,127.349009291194,36.356631355142
MA010120220806178714,대전고시텔,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30170,서구,30170555,탄방동,3017010600,탄방동,3017010600107190000,1,대지,719,,대전광역시 서구 탄방동 719,301703166018.0,대전광역시 서구 둔산남로,98.0,17.0,3017010600107190000022707,,대전광역시 서구 둔산남로 98-17,302859,35260,,6,,127.388640655765,36.3482427775833
MA010120220806180269,카리스마,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101430003,1,대지,143,3.0,대전광역시 중구 산성동 143-3,301403165034.0,대전광역시 중구 유등천동로,326.0,16.0,3014011700101430003010723,,대전광역시 중구 유등천동로 326-16,301817,34987,,,,127.388065133101,36.3107207005009
MA010120220806179609,알프스파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101570012,1,대지,157,12.0,대전광역시 대덕구 신탄진동 157-12,302304304354.0,대전광역시 대덕구 신탄진로790번길,44.0,,3023012600101570012004087,,대전광역시 대덕구 신탄진로790번길 44,306816,34310,,,,127.43260031724,36.4482993962064
MA010120220806182134,동양파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170520,도마1동,3017010300,도마동,3017010300101420047,1,대지,142,47.0,대전광역시 서구 도마동 142-47,301704298206.0,대전광역시 서구 도마1길,29.0,,3017010300101420047029590,,대전광역시 서구 도마1길 29,302820,35332,,,,127.381079795732,36.3139562956177
MA010120220806176296,불로장여관,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105610022,1,대지,561,22.0,대전광역시 유성구 봉명동 561-22,302003010024.0,대전광역시 유성구 계룡로,41.0,9.0,3020011100105610022013694,불로장모텔,대전광역시 유성구 계룡로 41-9,305301,34175,,,,127.335767351526,36.355918596033
MA010120220806182249,모텔올리브,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170560,괴정동,3017010800,괴정동,3017010800104270012,1,대지,427,12.0,대전광역시 서구 괴정동 427-12,301703166038.0,대전광역시 서구 용문로,41.0,30.0,3017010800104270012013723,,대전광역시 서구 용문로 41-30,302816,35299,,,,127.389081291178,36.3388990664783
MA010120220806177735,자자호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170550,용문동,3017010500,용문동,3017010500105910027,1,대지,591,27.0,대전광역시 서구 용문동 591-27,301704298084.0,대전광역시 서구 계룡로620번길,33.0,,3017010500105910027008630,,대전광역시 서구 계룡로620번길 33,302845,35300,,,,127.390085926388,36.3386338222306
MA010120220806223986,레지던스호텔라미아,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113560000,1,대지,1356,,대전광역시 서구 둔산동 1356,301704298326.0,대전광역시 서구 둔산로51번길,42.0,,3017011200113560000000001,호텔라미아,대전광역시 서구 둔산로51번길 42,302830,35233,,,,127.380603151671,36.3530771447027
MA010120220806218345,호텔카라,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3017011300105140000,1,대지,514,,대전광역시 서구 월평동 514,301703166040.0,대전광역시 서구 월평로,57.0,,3017011300105140000020586,,대전광역시 서구 월평로 57,302852,35222,,,,127.363262474142,36.3563386440382
MA010120220806218405,호텔칸느,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104400032,1,대지,440,32.0,대전광역시 유성구 봉명동 440-32,302003167047.0,대전광역시 유성구 온천서로,30.0,9.0,3020011100104400032013412,호텔칸느,대전광역시 유성구 온천서로 30-9,305301,34168,,,,127.340739018121,36.3569645363102
MA010120220806209984,워커휴모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3017011300105070000,1,대지,507,,대전광역시 서구 월평동 507,301703166040.0,대전광역시 서구 월평로,47.0,,3017011300105070000020675,,대전광역시 서구 월평로 47,302852,35222,,,,127.362281276515,36.3564235362736
MA010120220806210054,로또모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200520,진잠동,3020010300,대정동,3020010300103110003,1,대지,311,3.0,대전광역시 유성구 대정동 311-3,302003167020.0,대전광역시 유성구 대정로,20.0,,3020010300103110003017835,,대전광역시 유성구 대정로 20,305251,34219,,,,127.32017813994,36.3137877117273
MA010120220806209541,샬롬,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104510009,1,대지,451,9.0,대전광역시 유성구 궁동 451-9,302004301142.0,대전광역시 유성구 대학로81번길,38.0,,3020012200104510009011571,,대전광역시 유성구 대학로81번길 38,305335,34167,,,,127.342903101297,36.3619693557693
MA010120220806214790,"서울온천모텔,뉴서울원탕",,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200540,온천2동,3020011700,장대동,3020011700102860029,1,대지,286,29.0,대전광역시 유성구 장대동 286-29,302004301161.0,대전광역시 유성구 문화원로6번길,113.0,,3020011700102860029013324,서울온천모텔,대전광역시 유성구 문화원로6번길 113,305308,34170,,,,127.338208107452,36.3571578325333
MA010120220806210215,큐모탤,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104010025,1,대지,401,25.0,대전광역시 대덕구 중리동 401-25,302304304449.0,대전광역시 대덕구 중리로7번길,6.0,7.0,3023010900104010025013885,,대전광역시 대덕구 중리로7번길 6-7,306824,34394,,,,127.424795943274,36.3599762997022
MA010120220806212739,코지모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200540,온천2동,3020011700,장대동,3020011700102860009,1,대지,286,9.0,대전광역시 유성구 장대동 286-9,302003167047.0,대전광역시 유성구 온천서로,35.0,18.0,3020011700102860009013200,새한모텔,대전광역시 유성구 온천서로 35-18,305308,34170,,,,127.338796787358,36.3573773903199
MA010120220806207561,경하온천호텔,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55101,호텔업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105400016,1,대지,540,16.0,대전광역시 유성구 봉명동 540-16,302004301284.0,대전광역시 유성구 온천로101번길,30.0,,3020011100105400016013714,유성경하호텔,대전광역시 유성구 온천로101번길 30,305301,34186,,,,127.349607519848,36.3557063291131
MA010120220806207563,더블유모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105360002,1,대지,536,2.0,대전광역시 유성구 봉명동 536-2,302003167046.0,대전광역시 유성구 온천북로,8.0,,3020011100105360002013390,,대전광역시 유성구 온천북로 8,305301,34186,,,,127.343625390269,36.3568993139001
MA010120220806208246,럭셔리모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101420028,1,대지,142,28.0,대전광역시 대덕구 신탄진동 142-28,302304304324.0,대전광역시 대덕구 신탄진동로7번길,32.0,,3023012600101420028020659,,대전광역시 대덕구 신탄진동로7번길 32,306815,34311,,,,127.430141033465,36.448999658668
MA010120220806205275,모텔로망스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101400009,1,대지,140,9.0,대전광역시 대덕구 신탄진동 140-9,302304304325.0,대전광역시 대덕구 신탄진동로7번안길,24.0,,3023012600101400009013129,,대전광역시 대덕구 신탄진동로7번안길 24,306815,34311,,,,127.430865545483,36.4506073155088
MA010120220806206501,세종여관,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104590001,1,대지,459,1.0,대전광역시 유성구 봉명동 459-1,302004301344.0,대전광역시 유성구 유성대로694번길,120.0,,3020011100104590001014237,,대전광역시 유성구 유성대로694번길 120,305301,34178,,,,127.338015949399,36.3535337602475
MA010120220806206506,파라곤호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105350002,1,대지,535,2.0,대전광역시 유성구 봉명동 535-2,302004301025.0,대전광역시 유성구 계룡로87번길,72.0,,3020011100105350002013095,파라곤모텔,대전광역시 유성구 계룡로87번길 72,305301,34168,,,,127.341963235574,36.357133508468
MA010120220806206349,청산파크,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101170055,1,대지,117,55.0,대전광역시 대덕구 신탄진동 117-55,302304304361.0,대전광역시 대덕구 신탄진로844번길,26.0,,3023012600101170055009131,청산파크,대전광역시 대덕구 신탄진로844번길 26,306815,34306,,,,127.430224969188,36.4527762383176
MA010120220806206389,광산여관,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104590024,1,대지,459,24.0,대전광역시 유성구 봉명동 459-24,302004301023.0,대전광역시 유성구 계룡로66번길,37.0,,3020011100104590024014189,광산장여관,대전광역시 유성구 계룡로66번길 37,305301,34178,,,,127.337797400317,36.3530278515578
