index,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,longitude,latitude
1124,MA010120220805746356,이비가짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500102400079,1,대지,240,79.0,대전광역시 중구 대흥동 240-79,301403010018.0,대전광역시 중구 충무로,1.0,,3014010500102400079011307,,대전광역시 중구 충무로 1,301804,34953,,1,,127.417828772003,36.3184669287493,127.417826206033,36.318470949765
1128,MA010120220805746381,옛콩마을,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103660003,1,대지,366,3.0,대전광역시 중구 문창동 366-3,301403165007.0,대전광역시 중구 대전천서로,273.0,,3014010600103660003026803,,대전광역시 중구 대전천서로 273,301810,35030,,,,127.438644347152,36.3152228252088,127.438641431788,36.3152280189072
1154,MA010120220805748810,계동치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200103610000,1,대지,361,,대전광역시 중구 선화동 361,301403164032.0,대전광역시 중구 보문로,309.0,,3014010200103610000001928,,대전광역시 중구 보문로 309,301826,34862,,,,127.419715994706,36.3297958625546,127.419715893118,36.3297994318112
1202,MA010120220805748719,신짬뽕,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101900104,1,대지,190,104.0,대전광역시 중구 오류동 190-104,301403165031.0,대전광역시 중구 오류로,109.0,,3014011300101900104009501,,대전광역시 중구 오류로 109,301829,34871,,,,127.401638026215,36.3298509317748,127.401638056528,36.3298574013847
1229,MA010120220805747276,그곳에가면,,I2,음식,I207,구내식당·뷔페,I20702,뷔페,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200103760000,1,대지,376,,대전광역시 중구 선화동 376,301404295574.0,대전광역시 중구 중앙로79번길,11.0,,3014010200103760000013954,,대전광역시 중구 중앙로79번길 11,301826,34864,,1,,127.419834895338,36.3257768465476,127.419833870896,36.3257780555442
1231,MA010120220805744200,무겐식당,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101710004,1,대지,171,4.0,대전광역시 중구 오류동 171-4,301403165031.0,대전광역시 중구 오류로,26.0,,3014011300101710004030015,,대전광역시 중구 오류로 26,301828,34910,,1,,127.404921613055,36.3228195214353,127.404916827465,36.3228233700014
1239,MA010120220805749531,사람사랑분식식당,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140710,유천2동,3014011500,유천동,3014011500102050027,1,대지,205,27.0,대전광역시 중구 유천동 205-27,301404295043.0,대전광역시 중구 계백로1615번길,19.0,,3014011500102050027026839,,대전광역시 중구 계백로1615번길 19,301842,34900,,1,,127.398964056101,36.3197975519047,127.399007720367,36.3198064490796
1279,MA010120220805750056,꽃마차낙지볶음,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56114,한식 해산물 요리 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101530035,1,대지,153,35.0,대전광역시 중구 오류동 153-35,301404295020.0,대전광역시 중구 계룡로882번길,36.0,,3014011300101530035026347,,대전광역시 중구 계룡로882번길 36,301828,34909,,2,,127.409802107877,36.3225102535759,127.409792715424,36.3225099052742
1309,MA010120220805747963,동식아저씨네,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103630004,1,대지,363,4.0,대전광역시 중구 문창동 363-4,301404295295.0,대전광역시 중구 문창로10번길,15.0,,3014010600103630004020771,,대전광역시 중구 문창로10번길 15,301810,35031,,1,,127.436875745315,36.3149351177893,127.436874084903,36.3149380032152
1321,MA010120220805744249,서울곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400100090002,1,대지,9,2.0,대전광역시 중구 중촌동 9-2,301403165030.0,대전광역시 중구 어덕마을로,107.0,1.0,3014010400100090002002020,,대전광역시 중구 어덕마을로 107-1,301840,34805,,,,127.406235946097,36.3404185126111,127.40623160651,36.3404176330499
1334,MA010120220805748167,포차1번지,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140620,석교동,3014010700,석교동,3014010700100660002,1,대지,66,2.0,대전광역시 중구 석교동 66-2,301403010004.0,대전광역시 중구 대종로,212.0,1.0,3014010700100660002009007,,대전광역시 중구 대종로 212-1,301821,35036,,1,,127.443888732126,36.3090647091041,127.443878663192,36.3090521053084
1339,MA010120220805748193,뚝배기해장국,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140620,석교동,3014010800,호동,3014010800100250002,1,대지,25,2.0,대전광역시 중구 호동 25-2,301403010004.0,대전광역시 중구 대종로,127.0,,3014010800100250003001699,,대전광역시 중구 대종로 127,301820,35067,,,,127.450208257391,36.3034881078331,127.450201592829,36.3034953112827
1378,MA010120220805748533,열두광주리떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103640014,1,대지,364,14.0,대전광역시 중구 문창동 364-14,301404295295.0,대전광역시 중구 문창로10번길,26.0,,3014010600103640014026056,,대전광역시 중구 문창로10번길 26,301810,35030,,,,127.437476823729,36.3149739978881,127.437466364504,36.3149767507145
1383,MA010120220805748586,가뜨랑,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101680001,1,대지,168,1.0,대전광역시 중구 오류동 168-1,301404295054.0,대전광역시 중구 계백로1685번길,9.0,,3014011300101680001009960,,대전광역시 중구 계백로1685번길 9,301828,34910,,,,127.406391964974,36.3213217373876,127.406391509811,36.3213214179804
1397,MA010120220805748666,꾸미신닭발,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100050006,1,대지,5,6.0,대전광역시 중구 대흥동 5-6,301403010017.0,대전광역시 중구 중교로,92.0,,3014010500100050006014916,,대전광역시 중구 중교로 92,301802,34926,,,,127.429625495283,36.3272389346637,127.429615366416,36.3272415951579
1402,MA010120220805748674,실비식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101140009,1,대지,114,9.0,대전광역시 중구 선화동 114-9,301404295182.0,대전광역시 중구 대종로610번길,28.0,,3014010200101140009004336,,대전광역시 중구 대종로610번길 28,301823,34829,,,,127.417948596089,36.3367990187687,127.417942925723,36.3368048105447
1403,MA010120220805748678,행복한밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140620,석교동,3014010900,옥계동,3014010900100490015,1,대지,49,15.0,대전광역시 중구 옥계동 49-15,301403010004.0,대전광역시 중구 대종로,61.0,9.0,3014010900100490015019490,,대전광역시 중구 대종로 61-9,301820,35076,,1,,127.454274840953,36.2983425199438,127.454267922103,36.2983476205805
1404,MA010120220805748681,삼대째손두부2,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101640002,1,대지,164,2.0,대전광역시 중구 오류동 164-2,301403000095.0,대전광역시 중구 계백로,1697.0,9.0,3014011300101640002025321,,대전광역시 중구 계백로 1697-9,301828,34909,,1,,127.40783762616,36.321608296358,127.407834507903,36.3216146131774
1449,MA010120220805749014,세이7080,,I2,음식,I211,주점,I21102,무도 유흥 주점,I56212,무도 유흥 주점업,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101680004,1,대지,168,4.0,대전광역시 중구 오류동 168-4,301403000095.0,대전광역시 중구 계백로,1683.0,,3014011300101680004009588,,대전광역시 중구 계백로 1683,301828,34910,,,,127.406516996972,36.3209888940655,127.406508835306,36.3209901062897
1453,MA010120220805749052,한우종가,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700103350002,1,대지,335,2.0,대전광역시 중구 산성동 335-2,301404295447.0,대전광역시 중구 산성로57번길,11.0,,3014011700103350002005762,,대전광역시 중구 산성로57번길 11,301819,35011,,,,127.394445834394,36.3078421343202,127.394443732868,36.3078459955072
1466,MA010120220805750496,웃으면돼지,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100060006,1,대지,6,6.0,대전광역시 중구 대흥동 6-6,301404295206.0,대전광역시 중구 대흥로165번길,42.0,,3014010500100060006013600,,대전광역시 중구 대흥로165번길 42,301802,34926,,,,127.429350143344,36.3268140307637,127.429340157152,36.326812902917
1484,MA010120220805749346,다정식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140630,대사동,3014011000,대사동,3014011000101980138,1,대지,198,138.0,대전광역시 중구 대사동 198-138,301403165013.0,대전광역시 중구 보문산공원로,496.0,,3014011000101980138029851,,대전광역시 중구 보문산공원로 496,301846,35052,,1,,127.422000874541,36.3129985248802,127.422000396712,36.3130053263918
1485,MA010120220805749372,할머니추어탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500104420000,1,대지,442,,대전광역시 중구 대흥동 442,301403010006.0,대전광역시 중구 대흥로,134.0,,3014010500104420000011811,혜화빌딩,대전광역시 중구 대흥로 134,301806,34934,,1,,127.427167928046,36.323658213671,127.427164815724,36.3236582859936
1487,MA010120220805749406,카스광장식당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140620,석교동,3014010900,옥계동,3014010900100060023,1,대지,6,23.0,대전광역시 중구 옥계동 6-23,301403010004.0,대전광역시 중구 대종로,104.0,,3014010900100060023029796,,대전광역시 중구 대종로 104,301820,35039,,,,127.452268244244,36.3018843083146,127.45226728021,36.301886118623
1525,MA010120220805749679,명문회관,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600101130018,1,대지,113,18.0,대전광역시 중구 문창동 113-18,301404295147.0,대전광역시 중구 대종로334번길,79.0,,3014010600101130018027356,,대전광역시 중구 대종로334번길 79,301810,35028,,,,127.43731457031,36.3174066272576,127.437308911682,36.3174089759026
1579,MA010120220805750094,양자강,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500105150000,1,대지,515,,대전광역시 중구 대흥동 515,301403010006.0,대전광역시 중구 대흥로,90.0,,3014010500105150000015632,,대전광역시 중구 대흥로 90,301805,34942,,,,127.422241446707,36.3226521361835,127.422231951793,36.32265829302
1583,MA010120220805744128,성열식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103670010,1,대지,367,10.0,대전광역시 중구 문창동 367-10,301404295306.0,대전광역시 중구 문창로6번길,42.0,,3014010600103670010020768,,대전광역시 중구 문창로6번길 42,301810,35030,,,,127.438423438578,36.3149694357742,127.438414970508,36.3149750778527
1591,MA010120220805741406,압구정,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100760012,1,대지,76,12.0,대전광역시 중구 은행동 76-12,301404295158.0,대전광역시 중구 대종로480번길,38.0,,3014010100100760012012714,,대전광역시 중구 대종로480번길 38,301839,34923,,,,127.428639858813,36.3279912812239,127.428640086223,36.327992172205
1599,MA010120220805741819,천근식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140730,문화2동,3014011600,문화동,3014011600104750051,1,대지,475,51.0,대전광역시 중구 문화동 475-51,301403165039.0,대전광역시 중구 천근로,24.0,,3014011600104750051009174,천근종합상가,대전광역시 중구 천근로 24,301813,35004,,,,127.402428171126,36.30951357177,127.402417907906,36.309517784628
1601,MA010120220805741832,한양식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101840006,1,대지,184,6.0,대전광역시 중구 선화동 184-6,301403164032.0,대전광역시 중구 보문로,315.0,,3014010200101840006016612,,대전광역시 중구 보문로 315,301825,34852,,,,127.419455275428,36.3304074490651,127.41945130163,36.3304082043584
